poll_iso,poll_unix,round,block,asset,ok,value_raw,dia_ts,price_1e18
2026-07-17T23:40:21.000Z,1784331621,30,30621244,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:40:21.000Z,1784331621,30,30621244,ZEC/USD,true,542389317909508685824,1784331541,542.389317909508685824
2026-07-17T23:40:21.000Z,1784331621,30,30621244,RAIN/USD,true,14103620550000002,1784331542,0.014103620550000002
2026-07-17T23:40:36.000Z,1784331636,31,30621304,BTC/USD,true,63901832955470098202624,1784331611,63901.832955470098202624
2026-07-17T23:40:36.000Z,1784331636,31,30621304,ETH/USD,true,1838199435181250183168,1784331613,1838.199435181250183168
2026-07-17T23:40:36.000Z,1784331636,31,30621304,LTC/USD,true,45097957700000006144,1784331539,45.097957700000006144
2026-07-17T23:40:36.000Z,1784331636,31,30621304,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:40:36.000Z,1784331636,31,30621304,ZEC/USD,true,542389317909508685824,1784331541,542.389317909508685824
2026-07-17T23:40:36.000Z,1784331636,31,30621304,RAIN/USD,true,14103620550000002,1784331542,0.014103620550000002
2026-07-17T23:40:51.000Z,1784331651,32,30621364,BTC/USD,true,63901832955470098202624,1784331611,63901.832955470098202624
2026-07-17T23:40:51.000Z,1784331651,32,30621364,ETH/USD,true,1838199435181250183168,1784331613,1838.199435181250183168
2026-07-17T23:40:51.000Z,1784331651,32,30621364,LTC/USD,true,45097957700000006144,1784331539,45.097957700000006144
2026-07-17T23:40:51.000Z,1784331651,32,30621364,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:40:51.000Z,1784331651,32,30621364,ZEC/USD,true,542389317909508685824,1784331541,542.389317909508685824
2026-07-17T23:40:51.000Z,1784331651,32,30621364,RAIN/USD,true,14103620550000002,1784331542,0.014103620550000002
2026-07-17T23:41:06.000Z,1784331666,33,30621424,BTC/USD,true,63901832955470098202624,1784331611,63901.832955470098202624
2026-07-17T23:41:06.000Z,1784331666,33,30621424,ETH/USD,true,1838199435181250183168,1784331613,1838.199435181250183168
2026-07-17T23:41:06.000Z,1784331666,33,30621424,LTC/USD,true,45097957700000006144,1784331539,45.097957700000006144
2026-07-17T23:41:06.000Z,1784331666,33,30621424,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:41:06.000Z,1784331666,33,30621424,ZEC/USD,true,542389317909508685824,1784331541,542.389317909508685824
2026-07-17T23:41:06.000Z,1784331666,33,30621424,RAIN/USD,true,14103620550000002,1784331542,0.014103620550000002
2026-07-17T23:41:21.000Z,1784331681,34,30621484,BTC/USD,true,63901832955470098202624,1784331611,63901.832955470098202624
2026-07-17T23:41:21.000Z,1784331681,34,30621484,ETH/USD,true,1838199435181250183168,1784331613,1838.199435181250183168
2026-07-17T23:41:21.000Z,1784331681,34,30621484,LTC/USD,true,45097957700000006144,1784331539,45.097957700000006144
2026-07-17T23:41:21.000Z,1784331681,34,30621484,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:41:21.000Z,1784331681,34,30621484,ZEC/USD,true,542389317909508685824,1784331541,542.389317909508685824
2026-07-17T23:41:21.000Z,1784331681,34,30621484,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:41:36.000Z,1784331696,35,30621544,BTC/USD,true,63901832955470098202624,1784331611,63901.832955470098202624
2026-07-17T23:41:36.000Z,1784331696,35,30621544,ETH/USD,true,1838199435181250183168,1784331613,1838.199435181250183168
2026-07-17T23:41:36.000Z,1784331696,35,30621544,LTC/USD,true,45106835527722184704,1784331674,45.106835527722184704
2026-07-17T23:41:36.000Z,1784331696,35,30621544,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:41:36.000Z,1784331696,35,30621544,ZEC/USD,true,542389317909508685824,1784331676,542.389317909508685824
2026-07-17T23:41:36.000Z,1784331696,35,30621544,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:41:51.000Z,1784331711,36,30621604,BTC/USD,true,63901832955470098202624,1784331611,63901.832955470098202624
2026-07-17T23:41:51.000Z,1784331711,36,30621604,ETH/USD,true,1838199435181250183168,1784331613,1838.199435181250183168
2026-07-17T23:41:51.000Z,1784331711,36,30621604,LTC/USD,true,45106835527722184704,1784331674,45.106835527722184704
2026-07-17T23:41:51.000Z,1784331711,36,30621604,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:41:51.000Z,1784331711,36,30621604,ZEC/USD,true,542389317909508685824,1784331676,542.389317909508685824
2026-07-17T23:41:51.000Z,1784331711,36,30621604,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:42:06.000Z,1784331726,37,30621663,BTC/USD,true,63901832955470098202624,1784331611,63901.832955470098202624
2026-07-17T23:42:06.000Z,1784331726,37,30621663,ETH/USD,true,1838199435181250183168,1784331613,1838.199435181250183168
2026-07-17T23:42:06.000Z,1784331726,37,30621663,LTC/USD,true,45106835527722184704,1784331674,45.106835527722184704
2026-07-17T23:42:06.000Z,1784331726,37,30621663,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:42:06.000Z,1784331726,37,30621663,ZEC/USD,true,542389317909508685824,1784331676,542.389317909508685824
2026-07-17T23:42:06.000Z,1784331726,37,30621663,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:42:21.000Z,1784331741,38,30621723,BTC/USD,true,63901832955470098202624,1784331611,63901.832955470098202624
2026-07-17T23:42:21.000Z,1784331741,38,30621723,ETH/USD,true,1838199435181250183168,1784331613,1838.199435181250183168
2026-07-17T23:42:21.000Z,1784331741,38,30621723,LTC/USD,true,45106835527722184704,1784331674,45.106835527722184704
2026-07-17T23:42:21.000Z,1784331741,38,30621723,SOL/USD,true,74941593765738717184,1784331614,74.941593765738717184
2026-07-17T23:42:21.000Z,1784331741,38,30621723,ZEC/USD,true,542389317909508685824,1784331676,542.389317909508685824
2026-07-17T23:42:21.000Z,1784331741,38,30621723,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:42:36.000Z,1784331756,39,30621783,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:42:36.000Z,1784331756,39,30621783,ETH/USD,true,1838257739635502481408,1784331681,1838.257739635502481408
2026-07-17T23:42:36.000Z,1784331756,39,30621783,LTC/USD,true,45106835527722184704,1784331674,45.106835527722184704
2026-07-17T23:42:36.000Z,1784331756,39,30621783,SOL/USD,true,74941593765738717184,1784331682,74.941593765738717184
2026-07-17T23:42:36.000Z,1784331756,39,30621783,ZEC/USD,true,542389317909508685824,1784331676,542.389317909508685824
2026-07-17T23:42:36.000Z,1784331756,39,30621783,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:42:51.000Z,1784331771,40,30621843,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:42:51.000Z,1784331771,40,30621843,ETH/USD,true,1838257739635502481408,1784331681,1838.257739635502481408
2026-07-17T23:42:51.000Z,1784331771,40,30621843,LTC/USD,true,45106835527722184704,1784331674,45.106835527722184704
2026-07-17T23:42:51.000Z,1784331771,40,30621843,SOL/USD,true,74941593765738717184,1784331682,74.941593765738717184
2026-07-17T23:42:51.000Z,1784331771,40,30621843,ZEC/USD,true,542389317909508685824,1784331676,542.389317909508685824
2026-07-17T23:42:51.000Z,1784331771,40,30621843,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:43:06.000Z,1784331786,41,30621903,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:43:06.000Z,1784331786,41,30621903,ETH/USD,true,1838257739635502481408,1784331681,1838.257739635502481408
2026-07-17T23:43:06.000Z,1784331786,41,30621903,LTC/USD,true,45106835527722184704,1784331674,45.106835527722184704
2026-07-17T23:43:06.000Z,1784331786,41,30621903,SOL/USD,true,74941593765738717184,1784331682,74.941593765738717184
2026-07-17T23:43:06.000Z,1784331786,41,30621903,ZEC/USD,true,542389317909508685824,1784331676,542.389317909508685824
2026-07-17T23:43:06.000Z,1784331786,41,30621903,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:43:21.000Z,1784331801,42,30621962,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:43:21.000Z,1784331801,42,30621962,ETH/USD,true,1838257739635502481408,1784331681,1838.257739635502481408
2026-07-17T23:43:21.000Z,1784331801,42,30621962,LTC/USD,true,45106835527722184704,1784331674,45.106835527722184704
2026-07-17T23:43:21.000Z,1784331801,42,30621962,SOL/USD,true,74941593765738717184,1784331682,74.941593765738717184
2026-07-17T23:43:21.000Z,1784331801,42,30621962,ZEC/USD,true,542389317909508685824,1784331676,542.389317909508685824
2026-07-17T23:43:21.000Z,1784331801,42,30621962,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:43:36.000Z,1784331816,43,30622023,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:43:36.000Z,1784331816,43,30622023,ETH/USD,true,1838257739635502481408,1784331681,1838.257739635502481408
2026-07-17T23:43:36.000Z,1784331816,43,30622023,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:43:36.000Z,1784331816,43,30622023,SOL/USD,true,74941593765738717184,1784331682,74.941593765738717184
2026-07-17T23:43:36.000Z,1784331816,43,30622023,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:43:36.000Z,1784331816,43,30622023,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:43:51.000Z,1784331831,44,30622083,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:43:51.000Z,1784331831,44,30622083,ETH/USD,true,1838257739635502481408,1784331681,1838.257739635502481408
2026-07-17T23:43:51.000Z,1784331831,44,30622083,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:43:51.000Z,1784331831,44,30622083,SOL/USD,true,74941593765738717184,1784331682,74.941593765738717184
2026-07-17T23:43:51.000Z,1784331831,44,30622083,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:43:51.000Z,1784331831,44,30622083,RAIN/USD,true,14105066568750002,1784331678,0.014105066568750002
2026-07-17T23:44:06.000Z,1784331846,45,30622143,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:44:06.000Z,1784331846,45,30622143,ETH/USD,true,1838257739635502481408,1784331681,1838.257739635502481408
2026-07-17T23:44:06.000Z,1784331846,45,30622143,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:44:06.000Z,1784331846,45,30622143,SOL/USD,true,74941593765738717184,1784331682,74.941593765738717184
2026-07-17T23:44:06.000Z,1784331846,45,30622143,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:44:06.000Z,1784331846,45,30622143,RAIN/USD,true,14105619150000002,1784331838,0.014105619150000002
2026-07-17T23:44:21.000Z,1784331861,46,30622202,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:44:21.000Z,1784331861,46,30622202,ETH/USD,true,1838257739635502481408,1784331681,1838.257739635502481408
2026-07-17T23:44:21.000Z,1784331861,46,30622202,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:44:21.000Z,1784331861,46,30622202,SOL/USD,true,74941593765738717184,1784331682,74.941593765738717184
2026-07-17T23:44:21.000Z,1784331861,46,30622202,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:44:21.000Z,1784331861,46,30622202,RAIN/USD,true,14105619150000002,1784331838,0.014105619150000002
2026-07-17T23:44:36.000Z,1784331876,47,30622262,BTC/USD,true,63901832955470098202624,1784331747,63901.832955470098202624
2026-07-17T23:44:36.000Z,1784331876,47,30622262,ETH/USD,true,1838394171673222184960,1784331816,1838.39417167322218496
2026-07-17T23:44:36.000Z,1784331876,47,30622262,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:44:36.000Z,1784331876,47,30622262,SOL/USD,true,74942670517199101952,1784331817,74.942670517199101952
2026-07-17T23:44:36.000Z,1784331876,47,30622262,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:44:36.000Z,1784331876,47,30622262,RAIN/USD,true,14105619150000002,1784331838,0.014105619150000002
2026-07-17T23:44:51.000Z,1784331891,48,30622322,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:44:51.000Z,1784331891,48,30622322,ETH/USD,true,1838394171673222184960,1784331816,1838.39417167322218496
2026-07-17T23:44:51.000Z,1784331891,48,30622322,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:44:51.000Z,1784331891,48,30622322,SOL/USD,true,74942670517199101952,1784331817,74.942670517199101952
2026-07-17T23:44:51.000Z,1784331891,48,30622322,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:44:51.000Z,1784331891,48,30622322,RAIN/USD,true,14105619150000002,1784331838,0.014105619150000002
2026-07-17T23:45:06.000Z,1784331906,49,30622382,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:45:06.000Z,1784331906,49,30622382,ETH/USD,true,1838394171673222184960,1784331816,1838.39417167322218496
2026-07-17T23:45:06.000Z,1784331906,49,30622382,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:45:06.000Z,1784331906,49,30622382,SOL/USD,true,74942670517199101952,1784331817,74.942670517199101952
2026-07-17T23:45:06.000Z,1784331906,49,30622382,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:45:06.000Z,1784331906,49,30622382,RAIN/USD,true,14107274096133608,1784331905,0.014107274096133608
2026-07-17T23:45:21.000Z,1784331921,50,30622442,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:45:21.000Z,1784331921,50,30622442,ETH/USD,true,1838394171673222184960,1784331816,1838.39417167322218496
2026-07-17T23:45:21.000Z,1784331921,50,30622442,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:45:21.000Z,1784331921,50,30622442,SOL/USD,true,74942670517199101952,1784331817,74.942670517199101952
2026-07-17T23:45:21.000Z,1784331921,50,30622442,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:45:21.000Z,1784331921,50,30622442,RAIN/USD,true,14107274096133608,1784331905,0.014107274096133608
2026-07-17T23:45:36.000Z,1784331936,51,30622502,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:45:36.000Z,1784331936,51,30622502,ETH/USD,true,1838394171673222184960,1784331816,1838.39417167322218496
2026-07-17T23:45:36.000Z,1784331936,51,30622502,LTC/USD,true,45106835527722184704,1784331808,45.106835527722184704
2026-07-17T23:45:36.000Z,1784331936,51,30622502,SOL/USD,true,74942670517199101952,1784331817,74.942670517199101952
2026-07-17T23:45:36.000Z,1784331936,51,30622502,ZEC/USD,true,542389317909508685824,1784331811,542.389317909508685824
2026-07-17T23:45:36.000Z,1784331936,51,30622502,RAIN/USD,true,14107274096133608,1784331905,0.014107274096133608
2026-07-17T23:45:51.000Z,1784331951,52,30622562,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:45:51.000Z,1784331951,52,30622562,ETH/USD,true,1838394171673222184960,1784331816,1838.39417167322218496
2026-07-17T23:45:51.000Z,1784331951,52,30622562,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:45:51.000Z,1784331951,52,30622562,SOL/USD,true,74942670517199101952,1784331817,74.942670517199101952
2026-07-17T23:45:51.000Z,1784331951,52,30622562,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:45:51.000Z,1784331951,52,30622562,RAIN/USD,true,14107274096133608,1784331905,0.014107274096133608
2026-07-17T23:46:06.000Z,1784331966,53,30622621,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:46:06.000Z,1784331966,53,30622621,ETH/USD,true,1838394171673222184960,1784331816,1838.39417167322218496
2026-07-17T23:46:06.000Z,1784331966,53,30622621,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:46:06.000Z,1784331966,53,30622621,SOL/USD,true,74942670517199101952,1784331817,74.942670517199101952
2026-07-17T23:46:06.000Z,1784331966,53,30622621,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:46:06.000Z,1784331966,53,30622621,RAIN/USD,true,14107274096133608,1784331905,0.014107274096133608
2026-07-17T23:46:21.000Z,1784331981,54,30622681,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:46:21.000Z,1784331981,54,30622681,ETH/USD,true,1838394171673222184960,1784331816,1838.39417167322218496
2026-07-17T23:46:21.000Z,1784331981,54,30622681,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:46:21.000Z,1784331981,54,30622681,SOL/USD,true,74942670517199101952,1784331954,74.942670517199101952
2026-07-17T23:46:21.000Z,1784331981,54,30622681,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:46:21.000Z,1784331981,54,30622681,RAIN/USD,true,14108167740697742,1784331973,0.014108167740697742
2026-07-17T23:46:36.000Z,1784331996,55,30622741,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:46:36.000Z,1784331996,55,30622741,ETH/USD,true,1838519084173222084608,1784331952,1838.519084173222084608
2026-07-17T23:46:36.000Z,1784331996,55,30622741,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:46:36.000Z,1784331996,55,30622741,SOL/USD,true,74942670517199101952,1784331954,74.942670517199101952
2026-07-17T23:46:36.000Z,1784331996,55,30622741,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:46:36.000Z,1784331996,55,30622741,RAIN/USD,true,14108167740697742,1784331973,0.014108167740697742
2026-07-17T23:46:51.000Z,1784332011,56,30622801,BTC/USD,true,63901832955470098202624,1784331884,63901.832955470098202624
2026-07-17T23:46:51.000Z,1784332011,56,30622801,ETH/USD,true,1838519084173222084608,1784331952,1838.519084173222084608
2026-07-17T23:46:51.000Z,1784332011,56,30622801,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:46:51.000Z,1784332011,56,30622801,SOL/USD,true,74942670517199101952,1784331954,74.942670517199101952
2026-07-17T23:46:51.000Z,1784332011,56,30622801,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:46:51.000Z,1784332011,56,30622801,RAIN/USD,true,14108167740697742,1784331973,0.014108167740697742
2026-07-17T23:47:06.000Z,1784332026,57,30622861,BTC/USD,true,63901832955470098202624,1784332017,63901.832955470098202624
2026-07-17T23:47:06.000Z,1784332026,57,30622861,ETH/USD,true,1838519084173222084608,1784331952,1838.519084173222084608
2026-07-17T23:47:06.000Z,1784332026,57,30622861,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:47:06.000Z,1784332026,57,30622861,SOL/USD,true,74942670517199101952,1784331954,74.942670517199101952
2026-07-17T23:47:06.000Z,1784332026,57,30622861,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:47:06.000Z,1784332026,57,30622861,RAIN/USD,true,14108167740697742,1784331973,0.014108167740697742
2026-07-17T23:47:21.000Z,1784332041,58,30622921,BTC/USD,true,63901832955470098202624,1784332017,63901.832955470098202624
2026-07-17T23:47:21.000Z,1784332041,58,30622921,ETH/USD,true,1838519084173222084608,1784331952,1838.519084173222084608
2026-07-17T23:47:21.000Z,1784332041,58,30622921,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:47:21.000Z,1784332041,58,30622921,SOL/USD,true,74942670517199101952,1784331954,74.942670517199101952
2026-07-17T23:47:21.000Z,1784332041,58,30622921,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:47:21.000Z,1784332041,58,30622921,RAIN/USD,true,14111182604500001,1784332040,0.014111182604500001
2026-07-17T23:47:36.000Z,1784332056,59,30622981,BTC/USD,true,63901832955470098202624,1784332017,63901.832955470098202624
2026-07-17T23:47:36.000Z,1784332056,59,30622981,ETH/USD,true,1838519084173222084608,1784331952,1838.519084173222084608
2026-07-17T23:47:36.000Z,1784332056,59,30622981,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:47:36.000Z,1784332056,59,30622981,SOL/USD,true,74942670517199101952,1784331954,74.942670517199101952
2026-07-17T23:47:36.000Z,1784332056,59,30622981,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:47:36.000Z,1784332056,59,30622981,RAIN/USD,true,14111182604500001,1784332040,0.014111182604500001
2026-07-17T23:47:51.000Z,1784332071,60,30623041,BTC/USD,true,63901832955470098202624,1784332017,63901.832955470098202624
2026-07-17T23:47:51.000Z,1784332071,60,30623041,ETH/USD,true,1838519084173222084608,1784331952,1838.519084173222084608
2026-07-17T23:47:51.000Z,1784332071,60,30623041,LTC/USD,true,45106739374304780288,1784331944,45.106739374304780288
2026-07-17T23:47:51.000Z,1784332071,60,30623041,SOL/USD,true,74942670517199101952,1784331954,74.942670517199101952
2026-07-17T23:47:51.000Z,1784332071,60,30623041,ZEC/USD,true,542389317909508685824,1784331947,542.389317909508685824
2026-07-17T23:47:51.000Z,1784332071,60,30623041,RAIN/USD,true,14111182604500001,1784332040,0.014111182604500001
